TransactionId,RamenId,Quantity
2090,955,8
2091,372,6
2092,985,5
2093,1021,6
2094,346,9
2095,52,9
2096,405,7
2097,82,4
2098,171,5
2099,805,2
2100,17,1
2101,793,2
2102,492,4
2103,427,9
2104,356,3
2105,287,1
2106,343,9
2107,491,6
2108,134,2
2109,186,5
2110,658,5
2111,432,4
2112,100,1
2113,368,9
2114,755,2
2115,88,1
2116,502,7
2117,1079,1
2118,754,10
2119,598,5
2120,616,7
2121,271,7
2122,21,5
2123,435,3
2124,1166,4
2125,1056,6
2126,69,9
2127,623,4
2128,491,3
2129,524,9
2130,1107,5
2131,1159,1
2132,1074,6
2133,959,10
2134,815,3
2135,450,7
2136,574,10
2137,1136,8
2138,612,5
2139,524,8
2140,534,3
2141,559,9
2142,1158,3
2143,1119,7
2144,1079,1
2145,642,3
2146,425,10
2147,30,10
2148,713,6
2149,367,4
2150,1192,3
2151,526,6
2152,1107,10
2153,251,7
2154,10,2
2155,495,7
2156,622,10
2157,439,8
2158,149,4
2159,660,10
2160,107,4
2161,243,8
2162,301,9
2163,884,5
2164,295,8
2165,472,8
2166,423,4
2167,887,5
2168,439,8
2169,732,8
2170,370,9
2171,960,5
2172,495,9
2173,307,1
2174,804,6
2175,342,7
2176,903,7
2177,622,2
2178,1012,5
2179,181,6
2180,80,10
2181,557,2
2182,240,7
2183,446,5
2184,178,1
2185,425,10
2186,927,5
2187,580,4
2188,860,5
2189,146,1
2190,1032,8
2191,88,4
2192,614,8
2193,278,7
2194,416,4
2195,702,9
2196,860,8
2197,1141,8
2198,523,2
2199,626,5
2200,984,10
2201,326,5
2202,821,10
2203,1043,3
2204,98,5
2205,343,8
2206,676,5
2207,1163,7
2208,682,7
2209,923,1
2210,511,3
2211,527,4
2212,148,10
2213,205,7
2214,875,2
2215,108,3
2216,212,6
2217,65,8
2218,235,8
2219,823,1
2220,400,6
2221,942,2
2222,573,9
2223,855,6
2224,707,2
2225,1133,8
2226,526,6
2227,998,7
2228,663,6
2229,1011,1
2230,874,8
2231,326,2
2232,300,7
2233,196,10
2234,834,5
2235,713,3
2236,247,4
2237,868,2
2238,956,1
2239,574,10
2240,878,2
2241,1005,2
2242,190,7
2243,1043,7
2244,249,3
2245,525,8
2246,807,6
2247,712,8
2248,416,8
2249,449,9
2250,1056,9
2251,657,10
2252,561,8
2253,267,7
2254,935,4
2255,774,2
2256,765,5
2257,10,7
2258,1046,1
2259,212,2
2260,247,6
2261,1187,3
2262,887,10
2263,582,3
2264,1011,7
2265,35,7
2266,1114,10
2267,205,3
2268,366,9
2269,457,9
2270,1002,9
2271,1033,8
2272,745,10
2273,1057,2
2274,375,9
2275,421,3
2276,618,9
2277,1014,6
2278,1069,10
2279,839,7
2280,1049,6
2281,343,6
2282,204,4
2283,350,6
2284,1173,1
2285,554,1
2286,664,8
2287,730,7
2288,1170,7
2289,79,8
2290,1192,6
2291,379,4
2292,394,4
2293,729,8
2294,577,9
2295,152,1
2296,467,1
2297,593,1
2298,509,6
2299,864,1
2300,811,8
2301,561,10
2302,636,4
2303,529,1
2304,1099,10
2305,255,6
2306,455,3
2307,211,3
2308,1058,9
2309,414,8
2310,105,10
2311,579,10
2312,856,6
2313,642,3
2314,277,7
2315,1171,7
2316,14,5
2317,814,8
2318,1071,1
2319,1004,6
2320,84,5
2321,269,3
2322,1043,8
2323,412,7
2324,648,7
2325,868,10
2326,353,10
2327,525,7
2328,278,10
2329,244,7
2330,692,1
2331,490,10
2332,812,9
2333,805,9
2334,545,7
2335,227,1
2336,190,3
2337,569,2
2338,645,10
2339,1035,5
2340,615,7
2341,276,4
2342,991,3
2343,1004,5
2344,683,2
2345,297,6
2346,896,6
2347,528,6
2348,475,5
2349,247,1
2350,884,2
2351,1151,9
2352,241,7
2353,602,10
2354,587,1
2355,678,2
2356,199,6
2357,1158,1
2358,502,7
2359,1003,3
2360,174,8
2361,927,4
2362,1195,5
2363,400,1
2364,882,4
2365,653,3
2366,134,6
2367,251,6
2368,1070,2
2369,1051,2
2370,234,4
2371,115,2
2372,843,9
2373,1000,8
2374,41,3
2375,462,10
2376,194,8
2377,82,3
2378,392,8
2379,392,8
2380,768,1
2381,211,8
2382,724,4
2383,53,2
2384,831,8
2385,1036,8
2386,637,2
2387,188,7
2388,291,8
2389,1173,4
2390,721,9
2391,554,7
2392,333,5
2393,521,2
2394,1071,9
2395,684,3
2396,767,9
2397,234,10
2398,1114,5
2399,1081,1
2400,768,3
2401,929,3
2402,818,5
2403,843,1
2404,187,6
2405,904,4
2406,173,1
2407,1064,9
2408,1154,7
2409,339,4
2410,418,4
2411,1160,8
2412,371,1
2413,441,5
2414,217,7
2415,760,3
2416,299,1
2417,1188,4
2418,326,9
2419,623,5
2420,281,1
2421,609,9
2422,1089,10
2423,962,1
2424,790,10
2425,549,2
2426,189,7
2427,225,10
2428,793,5
2429,135,4
2430,527,8
2431,865,6
2432,544,6
2433,785,4
2434,789,3
2435,1144,10
2436,544,5
2437,112,9
2438,185,1
2439,817,4
2440,161,2
2441,675,10
2442,52,8
2443,463,2
2444,948,6
2445,794,8
2446,289,1
2447,450,10
2448,231,9
2449,831,8
2450,661,6
2451,628,7
2452,183,7
2453,238,5
2454,653,3
2455,376,6
2456,280,10
2457,930,5
2458,697,10
2459,1065,10
2460,571,5
2461,1101,5
2462,957,6
2463,608,3
2464,850,10
2465,1171,1
2466,784,4
2467,144,8
2468,638,10
2469,83,2
2470,407,10
2471,535,10
2472,366,1
2473,528,10
2474,1002,10
2475,1145,8
2476,624,3
2477,858,8
2478,82,1
2479,500,3
2480,133,1
2481,221,9
2482,208,8
2483,342,2
2484,693,2
2485,1077,8
2486,1174,2
2487,362,10
2488,1044,2
2489,811,7
2490,404,1
2491,91,4
2492,895,8
2493,1058,1
2494,124,4
2495,113,7
2496,265,5
2497,449,3
2498,217,7
2499,954,10
2500,546,4
2501,624,10
2502,958,7
2503,3,7
2504,231,10
2505,113,7
2506,502,5
2507,1111,5
2508,38,4
2509,686,2
2510,181,2
2511,682,9
2512,681,5
2513,48,5
2514,755,5
2515,874,9
2516,19,9
2517,481,6
2518,1145,2
2519,107,5
2520,1047,7
2521,407,1
2522,298,8
2523,1108,10
2524,107,5
2525,761,4
2526,146,1
2527,1147,5
2528,855,7
2529,1145,6
2530,475,7
2531,1082,4
2532,263,4
2533,540,2
2534,294,5
2535,697,5
2536,986,6
2537,281,6
2538,1048,9
2539,798,4
2540,963,7
2541,919,10
2542,742,4
2543,345,1
2544,176,3
2545,636,4
2546,807,6
2547,950,5
2548,22,6
2549,38,8
2550,39,9
2551,506,10
2552,1119,6
2553,630,2
2554,1063,6
2555,1113,6
2556,1110,2
2557,666,6
2558,670,1
2559,58,6
2560,425,4
2561,754,5
2562,674,4
2563,623,1
2564,526,5
2565,1081,5
2566,395,8
2567,576,4
2568,262,10
2569,302,9
2570,434,7
2571,1187,1
2572,284,5
2573,698,6
2574,143,2
2575,773,5
2576,1050,2
2577,507,1
2578,406,6
2579,1144,9
2580,480,7
2581,976,5
2582,150,6
2583,22,4
2584,277,3
2585,1142,4
2586,1145,8
2587,1052,8
2588,1064,1
2589,1084,4
2590,1087,4
2591,321,6
2592,404,6
2593,222,3
2594,79,8
2595,212,7
2596,296,10
2597,1073,10
2598,493,8
2599,940,3
2600,504,10
2601,103,2
2602,754,4
2603,460,2
2604,574,8
2605,575,3
2606,879,6
2607,327,9
2608,269,10
2609,821,2
2610,638,10
2611,373,3
2612,441,10
2613,803,10
2614,169,9
2615,708,4
2616,80,8
2617,1086,5
2618,676,6
2619,1108,8
2620,310,5
2621,459,2
2622,971,9
2623,365,8
2624,594,6
2625,628,9
2626,951,4
2627,514,8
2628,122,9
2629,652,4
2630,1104,4
2631,1132,4
2632,880,4
2633,1098,1
2634,938,10
2635,1078,9
2636,992,10
2637,809,10
2638,378,2
2639,790,4
2640,253,2
2641,688,6
2642,791,1
2643,546,10
2644,6,1
2645,632,4
2646,192,6
2647,685,1
2648,84,3
2649,106,2
2650,375,5
2651,1175,2
2652,67,2
2653,678,4
2654,1029,2
2655,724,2
2656,87,2
2657,1083,7
2658,1042,3
2659,1106,9
2660,1143,5
2661,1178,7
2662,1144,8
2663,77,6
2664,874,10
2665,356,3
2666,4,10
2667,720,2
2668,489,10
2669,1168,3
2670,292,9
2671,1127,10
2672,856,1
2673,710,7
2674,824,6
2675,599,7
2676,795,8
2677,1002,3
2678,337,8
2679,1128,9
2680,1069,9
2681,242,6
2682,795,10
2683,413,3
2684,861,3
2685,1044,7
2686,409,2
2687,8,8
2688,892,10
2689,900,1
2690,754,3
2691,369,10
2692,122,7
2693,1011,1
2694,754,8
2695,423,3
2696,88,4
2697,562,2
2698,46,7
2699,316,1
2700,719,6
2701,644,7
2702,242,4
2703,648,2
2704,1111,4
2705,75,3
2706,944,3
2707,917,5
2708,332,10
2709,1002,6
2710,775,2
2711,977,6
2712,155,10
2713,1142,2
2714,277,9
2715,348,1
2716,385,7
2717,42,6
2718,630,7
2719,76,10
2720,850,2
2721,439,2
2722,886,1
2723,1122,1
2724,708,1
2725,277,2
2726,1198,9
2727,212,10
2728,294,9
2729,540,4
2730,154,10
2731,191,3
2732,141,9
2733,314,7
2734,886,9
2735,490,4
2736,1190,8
2737,747,10
2738,194,1
2739,910,3
2740,10,4
2741,301,3
2742,415,10
2743,141,3
2744,361,6
2745,424,10
2746,1035,4
2747,1168,7
2748,422,7
2749,805,8
2750,967,10
2751,747,1
2752,1016,8
2753,971,8
2754,1041,1
2755,1135,3
2756,669,6
2757,375,6
2758,1016,5
2759,579,7
2760,445,9
2761,931,1
2762,556,6
2763,108,1
2764,288,10
2765,646,3
2766,395,9
2767,89,1
2768,953,6
2769,1074,3
2770,932,5
2771,1184,10
2772,669,9
2773,235,1
2774,788,3
2775,218,6
2776,407,4
2777,201,9
2778,689,8
2779,1115,10
2780,218,1
2781,1045,6
2782,842,8
2783,449,1
2784,630,1
2785,697,4
2786,136,5
2787,143,1
2788,547,7
2789,383,1
2790,213,2
2791,1147,4
2792,757,6
2793,1044,10
2794,696,8
2795,1149,4
2796,1152,9
2797,690,3
2798,960,9
2799,134,4
2800,120,6
2801,884,5
2802,938,6
2803,392,3
2804,601,1
2805,916,1
2806,1165,1
2807,862,2
2808,859,5
2809,653,1
2810,795,8
2811,903,6
2812,364,5
2813,934,3
2814,514,5
2815,406,4
2816,589,3
2817,558,5
2818,1050,5
2819,1,8
2820,473,9
2821,705,7
2822,587,3
2823,832,4
2824,770,1
2825,113,4
2826,518,7
2827,512,7
2828,763,5
2829,1118,9
2830,309,7
2831,541,9
2832,908,3
2833,441,2
2834,357,1
2835,191,4
2836,986,7
2837,361,2
2838,210,9
2839,543,1
2840,975,4
2841,781,4
2842,837,3
2843,464,2
2844,443,2
2845,445,5
2846,152,10
2847,54,3
2848,908,4
2849,643,3
2850,16,6
2851,137,7
2852,60,10
2853,414,4
2854,1197,2
2855,915,7
2856,953,6
2857,360,10
2858,432,8
2859,146,4
2860,703,7
2861,883,9
2862,1148,9
2863,524,1
2864,550,4
2865,656,2
2866,144,10
2867,726,2
2868,967,2
2869,620,10
2870,872,2
2871,193,8
2872,179,5
2873,564,8
2874,1140,2
2875,4,1
2876,98,9
2877,667,8
2878,204,8
2879,1095,6
2880,898,10
2881,280,9
2882,188,4
2883,164,8
2884,158,9
2885,461,6
2886,1173,3
2887,833,9
2888,486,7
2889,720,2
2890,221,6
2891,839,5
2892,132,8
2893,358,8
2894,677,1
2895,109,2
2896,1102,5
2897,1076,7
2898,209,7
2899,352,10
2900,830,5
2901,343,8
2902,243,4
2903,383,6
2904,110,6
2905,623,3
2906,1055,9
2907,510,5
2908,72,10
2909,348,2
2910,425,3
2911,453,6
2912,636,10
2913,873,10
2914,265,9
2915,89,5
2916,755,6
2917,479,7
2918,43,8
2919,283,10
2920,1084,3
2921,1109,9
2922,404,5
2923,543,1
2924,454,4
2925,170,6
2926,655,10
2927,809,10
2928,446,6
2929,630,7
2930,1113,2
2931,1151,3
2932,1117,2
2933,68,6
2934,1131,7
2935,141,1
2936,282,9
2937,946,3
2938,266,6
2939,103,10
2940,953,4
2941,55,9
2942,366,1
2943,1028,3
2944,226,3
2945,50,1
2946,246,7
2947,730,3
2948,1116,7
2949,379,7
2950,155,5
2951,615,9
2952,481,3
2953,201,1
2954,729,6
2955,325,1
2956,804,2
2957,845,7
2958,1148,4
2959,494,3
2960,937,10
2961,318,9
2962,290,8
2963,370,2
2964,736,4
2965,67,8
2966,890,8
2967,480,4
2968,254,7
2969,314,1
2970,991,6
2971,69,7
2972,975,6
2973,551,7
2974,559,9
2975,253,7
2976,864,2
2977,935,4
2978,1099,6
2979,627,5
2980,198,1
2981,706,1
2982,614,4
2983,99,6
2984,152,2
2985,306,2
2986,307,9
2987,934,7
2988,882,5
2989,516,5
2990,836,3
2991,157,4
2992,1045,8
2993,1129,1
2994,725,3
2995,23,10
2996,608,8
2997,940,5
2998,460,5
2999,454,6
3000,909,5
3001,720,10
3002,173,5
3003,141,4
3004,45,1
3005,746,4
3006,1000,1
3007,409,8
3008,339,10
3009,239,4
3010,194,1
3011,995,8
3012,1003,8
3013,226,8
3014,470,3
3015,298,3
3016,593,1
3017,783,2
3018,28,1
3019,1006,9
3020,824,2
3021,227,2
3022,6,2
3023,631,2
3024,485,10
3025,21,10
3026,1132,10
3027,31,8
3028,522,10
3029,281,3
3030,710,1
3031,80,5
3032,526,2
3033,590,9
3034,161,4
3035,404,2
3036,871,10
3037,955,10
3038,224,7
3039,257,7
3040,321,5
3041,416,9
3042,1044,7
3043,711,8
3044,977,9
3045,767,3
3046,1012,10
3047,861,5
3048,747,2
3049,135,1
3050,69,2
3051,102,9
3052,699,3
3053,1128,3
3054,900,5
3055,91,6
3056,83,6
3057,177,5
3058,531,6
3059,766,10
3060,1031,4
3061,871,4
3062,1064,1
3063,962,1
3064,471,6
3065,393,10
3066,169,5
3067,426,1
3068,796,2
3069,1150,6
3070,915,1
3071,466,1
3072,669,3
3073,1065,5
3074,764,7
3075,790,4
3076,767,5
3077,466,10
3078,1032,4
3079,991,6
3080,818,4
3081,321,10
3082,189,9
3083,165,10
3084,834,4
3085,839,6
3086,1162,9
3087,388,7
3088,873,1
3089,326,2
3090,735,9
3091,786,1
3092,411,7
3093,713,1
3094,356,8
3095,463,7
3096,660,4
3097,578,1
3098,278,3
3099,255,7
3100,1172,4
3101,1086,2
3102,741,2
3103,1019,5
3104,639,1
3105,150,3
3106,720,3
3107,390,1
3108,807,7
3109,326,6
3110,544,3
3111,42,8
3112,299,6
3113,579,3
3114,745,1
3115,550,7
3116,482,1
3117,674,8
3118,451,4
3119,488,8
3120,605,10
3121,1077,7
3122,488,1
3123,467,6
3124,873,1
3125,1038,5
3126,159,2
3127,838,3
3128,368,3
3129,466,10
3130,1195,1
3131,659,7
3132,928,1
3133,382,7
3134,115,8
3135,1129,4
3136,96,2
3137,202,5
3138,656,3
3139,274,1
3140,779,7
3141,822,9
3142,432,9
3143,904,2
3144,882,4
3145,155,4
3146,623,7
3147,951,3
3148,339,4
3149,645,4
3150,172,10
3151,99,9
3152,703,9
3153,831,9
3154,933,6
3155,585,2
3156,490,4
3157,133,8
3158,101,4
3159,715,2
3160,311,10
3161,739,10
3162,293,6
3163,188,10
3164,570,9
3165,322,10
3166,788,2
3167,706,2
3168,772,7
3169,192,3
3170,949,6
3171,1037,5
3172,82,9
3173,373,1
3174,421,6
3175,380,6
3176,413,3
3177,642,1
3178,589,1
3179,1052,10
3180,180,8
3181,1150,7
3182,770,10
3183,1144,8
3184,755,6
3185,514,10
3186,1101,8
3187,439,6
3188,869,4
3189,121,10
3190,653,9
3191,437,6
3192,646,2
3193,109,4
3194,508,1
3195,278,8
3196,782,7
3197,79,3
3198,392,9
3199,703,10
3200,892,10
3201,387,10
3202,989,8
3203,1131,5
3204,699,6
3205,164,6
3206,1104,6
3207,492,9
3208,407,7
3209,221,5
3210,1178,3
3211,807,1
3212,1090,5
3213,226,7
3214,351,6
3215,126,5
3216,617,10
3217,117,2
3218,189,10
3219,602,8
3220,587,5
3221,425,7
3222,615,5
3223,955,3
3224,358,8
3225,575,6
3226,1163,10
3227,129,6
3228,848,3
3229,46,1
3230,956,4
3231,598,4
3232,796,8
3233,591,5
3234,1052,6
3235,495,7
3236,814,9
3237,373,3
3238,470,8
3239,27,6
3240,519,6
3241,1104,9
3242,1069,4
3243,1139,9
3244,35,2
3245,579,4
3246,359,6
3247,686,10
3248,1146,7
3249,446,3
3250,1151,2
3251,93,7
3252,1016,7
3253,198,10
3254,748,7
3255,769,9
3256,797,10
3257,942,3
3258,170,4
3259,1090,3
3260,865,9
3261,981,5
3262,62,5
3263,680,9
3264,413,10
3265,735,10
3266,768,4
3267,196,10
3268,205,5
3269,978,2
3270,223,3
3271,846,6
3272,36,6
3273,383,1
3274,100,9
3275,698,2
3276,524,4
3277,802,2
3278,1154,2
3279,916,1
3280,164,1
3281,1018,2
3282,65,10
3283,226,6
3284,303,7
3285,110,10
3286,789,9
3287,249,2
3288,989,3
3289,610,5
3290,69,5
3291,1084,9
3292,910,9
3293,542,3
3294,551,6
3295,101,7
3296,729,2
3297,666,2
3298,386,10
3299,573,3
3300,304,8
3301,157,8
3302,928,10
3303,135,2
3304,608,10
3305,393,1
3306,17,4
3307,284,10
3308,1171,10
3309,902,10
3310,926,8
3311,353,2
3312,494,7
3313,895,1
3314,1188,1
3315,862,2
3316,546,8
3317,1065,5
3318,810,10
3319,1138,7
3320,622,7
3321,1140,3
3322,1130,10
3323,711,9
3324,726,8
3325,1097,2
3326,376,5
3327,830,10
3328,535,2
3329,380,7
3330,227,3
3331,100,9
3332,294,9
3333,927,1
3334,1139,10
3335,160,2
3336,545,9
3337,306,9
3338,797,1
3339,13,9
3340,1103,9
3341,252,3
3342,87,3
3343,478,3
3344,688,8
3345,246,1
3346,139,5
3347,185,3
3348,539,3
3349,756,5
3350,140,7
3351,1030,4
3352,701,1
3353,405,2
3354,310,3
3355,382,6
3356,201,10
3357,1089,1
3358,337,7
3359,654,3
3360,646,2
3361,418,10
3362,146,8
3363,578,10
3364,179,2
3365,468,3
3366,526,8
3367,99,1
3368,465,2
3369,1078,9
3370,673,10
3371,1056,6
3372,865,5
3373,1079,1
3374,794,7
3375,218,5
3376,1056,1
3377,824,4
3378,684,1
3379,751,3
3380,891,9
3381,56,10
3382,117,9
3383,919,3
3384,146,4
3385,1025,4
3386,1157,2
3387,496,5
3388,193,1
3389,133,5
3390,838,8
3391,455,9
3392,229,9
3393,1167,5
3394,604,1
3395,538,9
3396,502,9
3397,790,5
3398,370,9
3399,956,1
3400,825,10
3401,629,3
3402,564,2
3403,825,10
3404,935,8
3405,119,6
3406,1059,6
3407,1106,3
3408,481,9
3409,556,3
3410,873,5
3411,604,7
3412,1093,1
3413,134,4
3414,934,8
3415,464,7
3416,164,7
3417,147,3
3418,522,10
3419,787,10
3420,436,8
3421,319,1
3422,146,7
3423,535,6
3424,441,6
3425,886,9
3426,1003,3
3427,570,2
3428,889,4
3429,816,2
3430,155,1
3431,792,7
3432,263,2
3433,1120,8
3434,359,6
3435,533,9
3436,1044,5
3437,950,7
3438,438,3
3439,723,3
3440,88,8
3441,424,3
3442,65,9
3443,20,1
3444,568,4
3445,216,6
3446,1048,5
3447,294,9
3448,579,6
3449,1101,7
3450,1098,7
3451,532,10
3452,278,9
3453,947,10
3454,527,1
3455,355,1
3456,287,10
3457,1062,5
3458,329,6
3459,400,10
3460,110,7
3461,593,1
3462,531,2
3463,991,9
3464,264,4
3465,801,10
3466,227,10
3467,441,4
3468,305,7
3469,907,4
3470,20,8
3471,419,7
3472,810,1
3473,1036,5
3474,189,5
3475,390,3
3476,400,7
3477,313,8
3478,1191,7
3479,876,8
3480,1098,3
3481,478,10
3482,679,1
3483,1123,8
3484,649,3
3485,944,10
3486,474,1
3487,391,9
3488,742,10
3489,448,9
3490,263,6
3491,745,9
3492,836,10
3493,637,3
3494,739,3
3495,891,3
3496,316,2
3497,584,7
3498,376,5
3499,587,9
3500,853,10
3501,159,6
3502,621,9
3503,744,9
3504,609,2
3505,677,4
3506,831,1
3507,1080,8
3508,781,8
3509,265,4
3510,801,10
3511,566,1
3512,93,9
3513,1049,6
3514,338,2
3515,303,8
3516,428,6
3517,126,2
3518,337,5
3519,280,4
3520,366,5
3521,311,9
3522,732,8
3523,1016,2
3524,523,2
3525,831,9
3526,1086,8
3527,505,3
3528,230,5
3529,405,5
3530,367,5
3531,1089,4
3532,878,10
3533,261,5
3534,451,7
3535,502,9
3536,904,6
3537,511,7
3538,688,7
3539,53,9
3540,39,9
3541,279,7
3542,400,6
3543,79,8
3544,350,3
3545,382,9
3546,232,9
3547,1111,4
3548,927,4
3549,1058,2
3550,564,9
3551,900,1
3552,823,3
3553,273,2
3554,286,4
3555,865,7
3556,143,6
3557,491,2
3558,569,10
3559,877,10
3560,476,5
3561,850,3
3562,385,5
3563,636,4
3564,628,10
3565,969,1
3566,445,3
3567,386,10
3568,446,5
3569,804,10
3570,664,5
3571,397,2
3572,158,5
3573,543,4
3574,801,6
3575,1142,8
3576,281,5
3577,1047,9
3578,1124,5
3579,1141,3
3580,258,1
3581,125,6
3582,1116,5
3583,671,6
3584,663,3
3585,203,4
3586,268,8
3587,107,5
3588,16,5
3589,57,3
3590,370,2
3591,606,7
3592,1,1
3593,272,1
3594,1132,3
3595,199,9
3596,696,6
3597,885,3
3598,1059,5
3599,331,2
3600,168,4
3601,361,9
3602,729,3
3603,1094,4
3604,744,4
3605,649,5
3606,886,4
3607,211,8
3608,946,5
3609,201,3
3610,840,2
3611,880,5
3612,91,1
3613,941,10
3614,973,10
3615,785,8
3616,774,1
3617,541,1
3618,448,5
3619,838,5
3620,111,10
3621,918,8
3622,419,4
3623,969,6
3624,534,4
3625,348,2
3626,725,7
3627,508,2
3628,287,9
3629,754,6
3630,874,4
3631,458,8
3632,638,9
3633,738,7
3634,309,4
3635,1144,3
3636,874,5
3637,1199,6
3638,476,2
3639,500,6
3640,486,8
3641,472,3
3642,589,5
3643,57,6
3644,204,6
3645,970,7
3646,459,10
3647,233,4
3648,1074,7
3649,779,4
3650,1013,10
3651,113,4
3652,1099,2
3653,659,10
3654,1172,3
3655,950,5
3656,1084,2
3657,803,8
3658,823,9
3659,32,7
3660,855,5
3661,604,3
3662,1182,8
3663,420,10
3664,106,7
3665,976,9
3666,984,3
3667,38,5
3668,263,10
3669,1003,7
3670,23,10
3671,259,2
3672,755,1
3673,793,6
3674,1131,1
3675,3,1
3676,92,4
3677,592,10
3678,26,4
3679,721,7
3680,430,3
3681,1091,5
3682,855,5
3683,907,8
3684,635,3
3685,1115,3
3686,712,3
3687,304,7
3688,793,3
3689,445,1
3690,120,7
3691,338,9
3692,833,10
3693,622,2
3694,960,4
3695,961,10
3696,1138,1
3697,62,1
3698,94,1
3699,636,4
3700,65,5
3701,868,6
3702,654,4
3703,304,7
3704,444,8
3705,797,10
3706,10,1
3707,368,7
3708,817,6
3709,85,3
3710,443,10
3711,1087,8
3712,389,4
3713,710,1
3714,58,2
3715,573,5
3716,917,4
3717,971,6
3718,848,7
3719,852,7
3720,947,2
3721,469,3
3722,85,2
3723,255,2
3724,36,4
3725,1092,7
3726,359,4
3727,671,3
3728,207,7
3729,377,10
3730,517,3
3731,707,5
3732,574,7
3733,31,2
3734,1171,6
3735,1054,9
3736,31,6
3737,980,4
3738,930,9
3739,441,3
3740,709,2
3741,278,2
3742,697,9
3743,332,1
3744,181,4
3745,793,8
3746,86,4
3747,106,4
3748,200,6
3749,329,9
3750,229,3
3751,738,9
3752,332,8
3753,768,7
3754,203,5
3755,289,5
3756,1169,1
3757,323,10
3758,113,7
3759,907,7
3760,297,7
3761,1121,10
3762,93,3
3763,1162,7
3764,666,1
3765,1057,7
3766,16,4
3767,606,2
3768,1134,8
3769,1000,8
3770,692,7
3771,378,8
3772,532,2
3773,600,1
3774,732,8
3775,811,6
3776,403,6
3777,1024,1
3778,213,1
3779,1035,9
3780,724,3
3781,966,9
3782,672,5
