RamenId,BrandId,RamenName,RamenStyleId,CountryId,RamenPrice
1788,247,Spicy Beef,2,22,28000
1789,13,Bowl Noodle Spicy Chicken (New),4,3,42000
1790,7,Super Big Ramen Tonkotsu,4,1,10000
1791,297,Shiitake & Soy Sauce,2,7,33000
1792,255,GoKar,2,12,9000
1793,25,100 Beef With Sauerkraut,2,2,6000
1794,183,Ramen E Ramen White Broth,2,5,24000
1795,247,Beef,2,22,31000
1796,282,Isi 2 Rasa Soto,2,12,47000
1797,202,Cai Lin Ji Dry Noodles,3,13,38000
1798,3,Cup Noodles Salsa Picante Chicken,1,3,23000
1799,13,Bowl Noodle Savory Shrimp (New),4,3,49000
1800,174,Kingcook Beef,2,9,45000
1801,20,Jin Ramen (Mild) (Import),2,5,34000
1802,36,Mi Goreng Kriuuk Ayam,2,12,37000
1803,120,Express Cup Curry,1,11,42000
1804,247,Oriental,2,22,24000
1805,282,Isi 2 Rasa Kari spesial,2,12,46000
1806,87,Seafood,4,13,21000
1807,36,Rasa Sup Sayuran Vegan,2,12,38000
1808,59,TVP Stewed Pork,4,7,36000
1809,13,Bowl Noodle Hot & Spicy Beef (New),2,3,47000
1810,118,Mi Kuah Rasa Ayam Bawang,2,12,8000
1811,298,Chicken,2,8,36000
1812,3,Cup Noodles Shrimp Picante Style,1,3,33000
1813,299,Oriental,4,7,16000
1814,299,Mushroom Vegetarian,4,7,41000
1815,299,Beef Pho,4,7,34000
1816,57,Kuah Rice Noodles,2,12,29000
1817,78,Seafood Noodle Cup,4,5,23000
1818,35,2 Minute Noodles Tricky Tomato,2,4,43000
1819,284,Kimchi Pickle Bean Vermicelli,2,2,33000
1820,246,Garlic Vegetable Rice Noodle,2,3,12000
1821,3,Big Cup Noodles Roast Chicken,1,3,23000
1822,13,Bowl Noodle Savory Lobster (New),4,3,9000
1823,87,Artificial Stew Pork,4,13,6000
1824,36,Mi Goreng Vegan,2,12,29000
1825,69,Bikkuchigekara Big Chige,4,1,35000
1826,13,Udon ,4,5,43000
1827,13,Ansungtangmyun (US Version),2,3,23000
1828,13,Soba,2,5,9000
1829,13,Bowl Noodle Savory Tempura Udon,4,3,37000
1830,13,Shin Ramyun Black Onion,1,5,38000
1831,13,Bowl Noodle Spicy Kimchi (New),4,3,37000
1832,82,Chow Mein (New),2,3,12000
1833,300,Naengmyeon Combo,4,3,18000
1834,3,Spoon-it Chicken,2,3,8000
1835,87,Artificial Mushroom Chicken,4,13,8000
1836,13,Jinjja Jinjja,2,5,48000
1837,301,Instant Mami Beef,2,32,36000
1838,120,Express Cup Tom Yum,1,11,23000
1839,296,chicken,2,38,26000
1840,4,Good Good Eat Super Ramen Vegetable,2,2,7000
1841,36,Mi Goreng Sate (Local),2,12,9000
1842,87,Artificial Spicy Beef,4,13,21000
1843,3,U.F.O. Yakiosoba,4,1,41000
1844,295,Chicken Shrimp,2,9,48000
1845,26,Yakisoba Spicy Vegetable,3,3,20000
1846,20,Odongtong Myon Seafood,4,5,26000
1847,36,Mi Goreng Rasa Ayam Panggang Jumbo (Local),2,12,14000
1848,36,Rasa Soto Betawi,2,12,25000
1849,36,Curly Noodle With Chicken Chilli Paddi,2,12,23000
1850,36,Rasa Mi Kocok Bandung,2,12,36000
1851,36,Rasa Soto Banjar Limau Kulit,2,12,36000
1852,36,Mi Goreng Jumbo Beef,2,12,46000
1853,36,Rasa Kari Ayam Medan,2,12,28000
1854,36,Rasa Empal Gentong,2,12,6000
1855,36,Mi Goreng Cakalang,2,12,18000
1856,36,Mi Goreng Instant Cup Noodles,1,12,39000
1857,36,Curly Noodle With Laksa Chilli,2,12,32000
1858,36,Mi Goreng Barbecue Chicken,2,12,21000
1859,302,Seafood Ramen,4,1,32000
1860,13,Bowl Noodle Savory Beef,4,3,35000
1861,296,Chicken Curry,2,38,9000
1862,3,Spoon-it Beef,2,3,11000
1863,20,Kiss Myon,2,5,36000
1864,3,Ramen Bowl Spicy Chicken,4,3,27000
1865,74,Hu Tieu Ca Stewed Fish,4,9,14000
1866,36,Mi Goreng Rendang (Import),2,12,10000
1867,67,Nature Is Delicious Spicy,2,5,38000
1868,3,Spoon-it Creamy Chicken,2,3,37000
1869,111,Seaweed,4,8,31000
1870,13,Hearty Rice Noodle Beef,2,5,16000
1871,303,Kung Fu Mixed Foods,4,9,20000
1872,3,Chow Mein Spicy Chicken,3,3,43000
1873,304,Pork Flavor Ramen,2,2,50000
1874,305,Noodle Soup Spicy Beef Garlic Onion,4,7,22000
1875,243,Man Han Feast Spring Onion Eel,4,2,31000
1876,238,South Korean Style Beef,1,13,45000
1877,3,Chow Mein Chinese Chicken Vegetable,3,3,15000
1878,3,Spoon-it Rich Hearty Beef Stew,2,3,36000
1879,3,Demae Ramen Black Garlic Oil Tonkotsu,2,1,23000
1880,3,Big Cup Noodles Lime Chili Shrimp,1,3,8000
1881,3,Chikin Ramen (Local),2,1,24000
1882,3,Cup Noodles Salsa Picante Shrimp,1,3,11000
1883,3,Chow Mein Orange Chicken,3,3,40000
1884,3,Spoon-it Rich Hearty Savory Chicken,2,3,48000
1885,3,Big Cup Noodles Spicy Chicken,1,3,10000
1886,306,Japanese Style Noodle Curry,4,1,9000
1887,174,Kingcook Chicken,2,9,45000
1888,221,Stir Rice Vermicelli Indonesian Gado Gado,3,13,17000
1889,307,Assorted Vegetable Ramen,2,5,44000
1890,120,Express Cup Vegetarian,1,11,46000
1891,26,Yakisoba Savory Soy Sauce,3,3,31000
1892,305,Noodle Soup Sour Spicy Shrimp Tom Yum,4,7,38000
1893,294,Hong Ramyun Soy Peptide Hot Spicy,2,5,13000
1894,3,Cup Noodles Xo Sauce Seafood,1,8,12000
1895,118,Mi Segera Mi Goreng Perisa Sambal Goreng,2,12,21000
1896,36,Rasa Sup Buntut Oxtail Soup,2,12,50000
1897,288,Artificial Seafood,2,13,39000
1898,13,Udon Garlic Teriyaki,2,5,18000
1899,36,Instant Cup Noodles Mi Goreng Satay,1,12,10000
1900,13,Hearty Rice Noodle Black Bean Vegetable,2,5,38000
1901,174,Kingcook Shrimp,2,9,36000
1902,120,Express Cup Fried Onion Chicken,1,11,37000
1903,46,Kitsune Udon,4,5,37000
1904,13,Shin Ramyun Shrimp,2,13,26000
1905,36,Spicy Coconut Shrimp,2,12,44000
1906,307,Nagasaki Jjampong,2,5,42000
1907,16,Kko Kko Myun,2,5,47000
1908,294,Hong Ramyun Soup Soy Peptide Mild,2,5,40000
1909,308,Chicken,2,25,22000
1910,308,Spicy Sweet & Sour,2,25,17000
1911,303,Kung Fu Artificial Chicken Rice Noodle,4,9,44000
1912,3,Gozen Tempura,4,1,28000
1913,303,Kung Fu Vegetarian,4,9,45000
1914,3,Ramen Bowl Kimchi,4,3,26000
1915,309,Black Rooster Chicken,2,2,50000
1916,150,Moo Nam Tok Rice Vermicelli,2,7,20000
1917,246,Bangkok Curry Rice Noodle,2,3,38000
1918,16,Jjajangmen Black Bean,2,5,35000
1919,69,Shokuh Kitsune Udon,4,1,24000
1920,302,Ponpoko Tempura Soba,4,1,14000
1921,197,Beef Na Beef,2,32,8000
1922,3,Ramen Bowl Spicy Shrimp,4,3,35000
1923,16,Hwa King Cup,1,5,16000
1924,288,Onion,2,13,23000
1925,3,Ramen Bowl Hot & Spicy,4,3,41000
1926,310,Mie Telor Asli,2,12,18000
1927,305,Sour Spicy Chicken Tom Yum,4,7,15000
1928,288,Artificial Pork Ribs,2,13,21000
1929,82,Shio,2,1,37000
1930,118,Mi Segera Mi Sup Perisa Kari Ayam,2,12,19000
1931,288,Artificial Chicken,2,13,23000
1932,273,Chicken & Mushroom,1,25,40000
1933,13,Seafood Ramyun,2,5,48000
1934,278,Tom Yum Shrimp Noodle,4,7,37000
1935,302,Shoyu,4,1,45000
1936,13,Oolongmen Artificial Chicken,1,5,22000
1937,311,Knife Cut Rice Noodle,4,5,38000
1938,312,Miso Vegetables,2,2,24000
1939,59,Spicy Beef,1,7,13000
1940,174,Hao Hao Shrimp Onion,2,9,29000
1941,48,Artificial Spicy Beef,2,13,50000
1942,3,Gozen Kitsune Udon,4,1,15000
1943,297,Yakisoba,2,7,5000
1944,231,Chinese Mushroom Rice Noodle,1,6,47000
1945,313,Tom Yam Ramen Pork,2,1,30000
1946,20,Buckwheat Bibim Ramyon,2,5,8000
1947,151,Sichuan Hot Pot Sweet Potato Thread,4,13,13000
1948,314,Seafood Selection,2,5,6000
1949,314,Japanese Miso,2,5,23000
1950,299,XO Sauce,4,7,19000
1951,56,Kung Fu Artificial Mushroom Pork,4,2,16000
1952,48,Artificial Braised Beef,2,13,47000
1953,197,Supreme La Paz Batchoy Beef Garlic,4,32,26000
1954,315,Spaghetti,2,9,20000
1955,20,Yeul Hot Taste,4,5,5000
1956,273,Bombay Bad Boy,1,25,33000
1957,48,Artificial Pork,2,13,50000
1958,316,"""A"" Series Vegetarian",2,2,48000
1959,69,My Friend Vic Tanuki Udon,4,1,39000
1960,20,Jin Ramen Big Bowl (Hot),4,5,33000
1961,74,Phu Gia Bamboo Shoot Artificial Pork Bean Thread,2,9,16000
1962,302,Ponpoko Tempura Udon,4,1,25000
1963,67,Cold Noodles By Dad,2,5,30000
1964,3,Demae Iccho Sesame Oil Chicken Macaroni,2,1,34000
1965,35,2 Minute Noodles Thrillin' Curry,2,4,42000
1966,313,Tom Yam Prawn,2,1,33000
1967,91,Superior Soup Rice Noodle,2,8,20000
1968,303,Kung Fu Artificial Pork Flavor,4,9,13000
1969,26,Yakisoba Spicy Chicken,3,3,20000
1970,241,Super Noodles Low Fat Sweet Thai Chilli,2,25,26000
1971,316,A Series Artificial Chicken,2,2,8000
1972,316,A Series Artificial Hot Beef,2,2,8000
1973,171,Spicy Black Pepper,2,6,40000
1974,273,Beef Tomato,1,25,22000
1975,317,U-Dong,2,5,40000
1976,59,Artificial Onion,1,7,12000
1977,241,Super Noodles Low Fat Chicken Herb,2,25,10000
1978,4,Goog Good Eat Super Ramen Hot Chili,2,2,43000
1979,13,Oolongmen Artificial Seafood,1,5,24000
1980,312,Tomato Vegetables,2,2,41000
1981,26,Ramen Noodle Soup Beef,2,3,5000
1982,197,Pancit Canton Extra Hot Chili,2,32,50000
1983,59,Vegetarian,1,7,49000
1984,241,Super Noodles Sweet & sour,2,25,5000
1985,246,Lemongrass Chili Rice Noodle,2,3,44000
1986,246,Spring Onion Rice Noodle,2,3,44000
1987,318,Asian Style Noodles Seafood,4,5,48000
1988,13,Chapagetti Chajang,2,5,27000
1989,241,Super Noodles Mild Curry,2,25,25000
1990,241,Super Noodles To Go Chinese Space Rib,4,25,8000
1991,150,Chand Clear Soup,4,7,22000
1992,74,South Korean Style Kim Chee,4,9,27000
1993,74,Tu Quy Pork,2,9,35000
1994,319,Steam Vermicelli,2,2,49000
1995,148,Bah Kut Tea Noodle For Vegetarians,2,2,47000
1996,56,Artificial Onion Flavor Bean Thread,4,2,26000
1997,151,Single Noble Black Bone Chicken Sweet Potato Thread,1,13,28000
1998,74,Phu Gia Cua Crab Bean Thread,2,9,34000
1999,122,Tofu & Miso,2,3,39000
2000,122,Mushroom,2,3,19000
2001,151,Hot & Sour Casserole Stewed Rice Noodle,2,13,20000
2002,151,Sichuan Pickled Sweet Potato Thread,2,13,5000
2003,13,Shin Ramyun Black,2,5,17000
2004,273,Chinese Chow Mein,1,25,10000
2005,106,Tempura Soba,4,1,35000
2006,241,Super Noodles Barbecue Beef,2,25,21000
2007,35,2 Minute Noodles Tricky Tomato,2,4,45000
2008,320,Phoya Chicken,4,9,23000
2009,26,Yakisoba Tomato Basil,3,3,44000
2010,60,Japanese Style Tokusen Sio,2,1,15000
2011,321,Keopnurungji Rice Snack,1,5,8000
2012,303,Kung Fu Suc Song Artificial Pork,4,9,38000
2013,16,Gomtang,1,5,24000
2014,279,Soy Sauce,4,1,9000
2015,322,DJ DOC Jjolmyeon,4,5,19000
2016,241,Super Noodles To Go Curry,4,25,16000
2017,25,One More Cup Kimchi,1,2,17000
2018,149,Duck,2,7,27000
2019,241,Super Noodles Bacon,2,25,39000
2020,323,Vegetable,2,5,19000
2021,44,Ippeichan Soy Sauce,4,1,9000
2022,71,Quick Tom Yum Shrimp,1,7,39000
2023,284,Crystal Noodles Vegetables,4,13,7000
2024,241,Super Noodles Souther Fried Chicken,2,25,49000
2025,118,Mi Goreng Perisa Asli,2,12,32000
2026,241,Super Noodles Chinese Chow Mein,2,25,23000
2027,149,Shrimp Tom Yum Flavor,2,7,32000
2028,307,60 Ingredients,1,5,31000
2029,57,Kuah Rasa Baso Sapi Rice Noodles,2,12,10000
2030,241,Super Noodles Chicken,2,25,18000
2031,3,Taisho Fried Noodle Yakisoba,2,1,23000
2032,118,Supreme Soto,2,12,19000
2033,273,Original Curry,1,25,43000
2034,197,Pancit Canton Sweet Spicy,2,32,34000
2035,149,Vegetable,2,7,23000
2036,238,South Korean Style Spicy Beef,2,13,35000
2037,138,Good Noodles Chicken,2,36,12000
2038,106,Curry Udon,4,1,26000
2039,118,Mi SupArtificial Chicken Special,2,12,18000
2040,149,Chicken,2,7,27000
2041,3,Top Ramen Chicken,2,3,14000
2042,3,Demae Ramen Chicken,2,1,32000
2043,197,Lomi Seafood Vegetable,2,32,45000
2044,150,Pad Kee Mao Drunken,2,7,5000
2045,20,Yeul Ramyun,2,5,27000
2046,71,Chicken Flavor,2,7,44000
2047,150,Pho Ga,2,7,15000
2048,16,Gomtang,2,5,25000
2049,110,Spicy Tomkotsu,2,8,23000
2050,149,Beef,2,7,39000
2051,305,Artificial Shrimp Tom yum,4,7,16000
2052,82,Hot Spicy Chicken,2,3,37000
2053,138,Good Noodles Vegetable,2,36,41000
2054,59,Wheat Gluten Stewed Duck Flavoured,4,7,49000
2055,226,Soy Ginger Ramen,2,3,20000
2056,87,Artificial Spicy Hot Beef,2,13,12000
2057,3,Cup Noodles Spicy Seafood,1,8,34000
2058,288,Artificial Hot & Sour Shrimp,4,13,50000
2059,307,Hot Beef,2,5,43000
2060,106,Soy Sauce,4,1,28000
2061,324,Vegetarian Rice Noodles,4,2,37000
2062,231,Beijing Vegetable Rice Noodle,1,6,29000
2063,288,Artificial Chicken,4,13,13000
2064,246,Thai Ginger Rice Noodle,2,3,14000
2065,46,Champong Spicy Seafood,4,5,19000
2066,271,Imitation Beef,1,3,16000
2067,60,Sanukiya Fresh Spicy Ramen,4,1,27000
2068,288,Artificial Onion,4,13,18000
2069,16,Big Bowl Noodle,4,5,9000
2070,106,Miso,4,1,10000
2071,231,South Korean Kimchi Rice Noodle,1,6,5000
2072,56,Kung Fu Shrimp,4,2,5000
2073,307,Beef,1,5,20000
2074,288,Artificial Seafood,4,13,48000
2075,13,Oolongmen Beef,1,5,16000
2076,87,Artificial Spicy Beef,2,13,32000
2077,77,Pizza,2,20,48000
2078,297,Miso,2,7,47000
2079,278,Beef Rice Stick,4,7,34000
2080,13,Neoguri Mild,2,5,37000
2081,325,Soupless Ramen Shallot Teriyaki,2,3,26000
2082,288,Artificial Beef,4,13,48000
2083,326,Tiny Noodle With Oyster Flavor,2,2,30000
2084,3,Demae Iccho Seafood & Abalone Macaroni,2,1,36000
2085,26,Yakisoba Shrimp,3,3,9000
2086,20,Jin Ramen (Mild),2,5,30000
2087,231,Tomato Seafood Rice Noodle,1,6,40000
2088,67,Fresh Ramen Spicy,2,5,5000
2089,320,Phoya Rice Noodles Beef,4,9,29000
2090,87,Artificial Stew Beef,2,13,9000
2091,322,DJ DOC Instant rice Ramen Topokki,4,5,28000
2092,87,Stew Pork,2,13,42000
2093,298,Big Bowl Crab ,4,8,24000
2094,298,Big Bowl Artificial Chicken,4,8,45000
2095,72,Japanese U-Don Lobster Scallop,2,13,22000
2096,20,Hot & Spicy Ramen,1,5,15000
2097,20,Bekse Curry Myon,1,5,31000
2098,116,Yellow Buckwheat,4,1,39000
2099,106,Shio,4,1,33000
2100,246,Roasted Garlic Rice Noodle,4,3,40000
2101,246,Mushroom Rice Noodle,4,3,21000
2102,13,Potato Noodle Soup,2,5,32000
2103,148,Mushroom & Artificial Cuttlefish,2,2,11000
2104,314,Malaysian Beef Udon,2,5,10000
2105,226,Teriyaki Noodle,4,3,39000
2106,65,Vegetable,2,3,16000
2107,303,Kung Fu Rice Noodle Shrimp Crab ,4,9,19000
2108,44,Ramen-Desse Miso Soybean Paste,4,1,49000
2109,246,Spring Onion Rice Noodle,4,3,40000
2110,122,Lemongrass ginger,2,3,10000
2111,26,Ramen Noodle Soup Chicken Mushroom,2,3,49000
2112,65,Chicken,2,3,40000
2113,16,Snack Noodle slightly Hot,2,5,8000
2114,74,Tu Quy Sour Spicy Shrimp,2,9,5000
2115,303,Kung Fu Rice Noodle Artificial Beef,4,9,10000
2116,3,Souper Meal Picante Shrimp Hot Spicy,4,3,15000
2117,150,Vegetable,2,7,25000
2118,20,Ppushu Ppushu Barbecue,2,5,30000
2119,3,Top Ramen Shrimp,2,3,33000
2120,307,Sutah Hot Spicy Beef,2,5,19000
2121,106,Tempura Udon,4,1,16000
2122,65,Imitation Chicken Vegetarian,2,3,45000
2123,56,Kung Fu Artificial Beef Rice Noodle,4,2,38000
2124,137,Harmee Mee goreng Prawn,2,11,16000
2125,56,Kung Fu Artificial Szechuan Pork,4,2,11000
2126,151,Single Noble Pickled Radish & Duck,1,13,45000
2127,122,Asian Vegetable,2,3,39000
2128,13,Bowl Noodle Savory Chicken,4,3,28000
2129,44,Hyoubanya No Chukasoba Soy Sauce,2,1,18000
2130,44,Ippeichan Soybean Paste,4,1,44000
2131,20,Ppushu Ppushu Tteobokki,2,5,33000
2132,304,Beef Flavor Ramen,2,2,27000
2133,56,Kung Fu Artificial Sesame Chicken,4,2,27000
2134,56,Little Prince Bacon,2,9,6000
2135,327,Noodle King Hong Koing Style Wonton,4,8,11000
2136,328,Taiwan Style Chow Mein,2,2,5000
2137,314,Chicken,2,5,42000
2138,197,N-Rich Chicken Tinola,2,32,22000
2139,13,Kalguksoo,2,5,26000
2140,20,Spice Seafood,2,5,39000
2141,26,Instant Lunch Hot spicy Beef,1,3,30000
2142,59,Tom Yum Seafood Creamy,4,7,37000
2143,307,Beef,4,5,33000
2144,13,Big Bowl Spicy Kimchi,4,5,49000
2145,243,Artificial Beef With Sauerkraut,4,2,9000
2146,118,Mie Sambal Goreng,2,12,31000
2147,118,Kari Spesial,2,12,45000
2148,197,Supreme Bulalo,4,32,42000
2149,56,Instant Bean Thread Seafood,4,2,39000
2150,285,Chinese Onion Rice Noodle,2,2,15000
2151,329,Pancit Canton toyo Mansi,2,32,17000
2152,329,Chicken Mami,2,32,36000
2153,72,E Menm Chicken,2,13,24000
2154,171,Mi Hai Cua Crab Flavor,2,6,6000
2155,74,Tu quy Chicken,2,9,33000
2156,330,Shrimp Udon,2,3,17000
2157,331,Noodle With Sesame Sauce,2,2,14000
2158,332,Shin Cup,1,5,10000
2159,74,Mi Lau Thai Thai Stle,4,9,50000
2160,44,Kakesoba Desse Soy Sauce,4,1,5000
2161,82,Beef Flavorc,1,3,21000
2162,44,Ramen Desse Shio,4,1,33000
2163,328,Udon Noodle Soup Oriental,2,2,13000
2164,74,Tu Quy Spicy Beef,2,9,22000
2165,82,Chicken Flavor,1,3,29000
2166,56,Artificial Classic Beef,4,2,23000
2167,110,Artificial Beef Flavor,2,8,15000
2168,292,Alimentary Paste Chow Mein,2,2,10000
2169,26,Midori No Tanuki,4,1,10000
2170,278,Crab Vermicelli,4,7,36000
2171,197,Instant Bulalo Bone Marrow,2,32,19000
2172,301,Instant Mami Chicken,2,32,9000
2173,333,3 Mien Mi Tom Chua Cay Hot sour Shrimp,2,9,30000
2174,20,Snack Ramyon,1,5,47000
2175,74,Asian Style Instant Noodles Beef,2,9,41000
2176,137,Harmee Prawn,2,11,25000
2177,174,Hao Hao Sate Onion,2,9,34000
2178,26,Instant Lunch Lime Flavor with Shrimp,1,3,10000
2179,327,Noodle King Scallop Thick,4,8,36000
2180,44,Suudon Desse Soy Sauce,4,1,18000
2181,3,Cup Noodles Seafood Curry,1,8,40000
2182,16,Spicy Seafood,1,5,41000
2183,16,Bowl Noodle Beef With Vegetables,4,5,5000
2184,329,Quickie Mami La Paz Batchoy,1,32,38000
2185,174,Bestcook Hot spicy Tom Yum Shrimp,4,9,27000
2186,20,Jin Ramen (Mild),1,5,44000
2187,16,Hwa Cup Hot Spicy,1,5,42000
2188,72,Dried Mix Noodles XO Sauce,3,13,40000
2189,3,Yakisoba Noodles Karashi,3,1,49000
2190,44,Hyoubanya No Chukasoba Oriental,2,1,25000
2191,106,Curry Soba,4,1,32000
2192,150,Vegetarian Tom Yum,2,7,30000
2193,26,Instant Lunch Cheddar Cheese,1,3,40000
2194,3,Bowl Noodles Rich & Savory Beef,4,3,32000
2195,334,Fu Chang Chinese Noodle Company Pork Seafood,3,3,43000
2196,56,Hot Of Hots Artificial Black Peppered Beef,4,2,19000
2197,3,Demae Iccho Tom Yam Goong Macaroni,2,1,50000
2198,197,Chicken Na Chicken,2,32,37000
2199,197,N-Rich Artificial Chicken With Ginger,2,32,24000
2200,303,Kung Fu Artificial Beef Rice Noodle,2,9,20000
2201,335,Pho Vietnamese Noodle Soup,3,5,6000
2202,3,Chow Mein Thai Peanut,3,3,33000
2203,56,Hot Of Hots Artificial Satay Beef,4,2,37000
2204,45,Ho Fan Abalone Chicken,4,8,38000
2205,45,Noodle King Lobster Thick,4,8,18000
2206,74,Pho Bo Beef Rice Noodle,2,9,28000
2207,74,Asian Style Instant Noodles Shrimp,2,9,19000
2208,3,Cup Noodles Chicken Vegetable,1,3,10000
2209,332,Spicy Thai,4,22,24000
2210,3,Chow Noodles Alfredo,3,3,47000
2211,91,Superior Soup,2,8,38000
2212,336,Tofu Udon Dosirak,3,5,26000
2213,77,Chili Pork,1,7,24000
2214,303,Kung Fu Artificial Chicken,2,9,48000
2215,301,Pancit Shanghai,2,32,48000
2216,3,Cup Noodles Prawn,1,6,9000
2217,327,Noodle King Beef Hong Kong Style,4,8,49000
2218,3,Demae Iccho Tonkotsu Macaroni,2,1,8000
2219,174,Daily Hot & Sour With Shrimp,2,9,26000
2220,337,Vermicelli With Pork,4,3,41000
2221,3,Cup Noodles Hearty Chicken,1,3,32000
2222,3,Bowl Noodles Hot & Spicy Beef,4,3,49000
2223,110,Spicy Artificial Pork,2,8,14000
2224,301,Xtra Big Kalamansi Pancit Canton,2,32,50000
2225,26,Ramen Noodle Soup Roast Beef,2,3,39000
2226,13,Noodle Lite 275 Udon Mushroom,4,5,42000
2227,26,Instant Lunch Chicken 35% Less Sodium,1,3,19000
2228,3,Top Ramen Chili,2,3,7000
2229,26,Ramen Noodle Soup Chili,2,3,9000
2230,3,Top Ramen Picante Beef,2,3,30000
2231,3,Souper Meal Tomato Garlic Shrimp,4,3,24000
2232,20,Ramen Bokki,4,5,10000
2233,16,Bowl Noodle Kimchi,4,5,41000
2234,338,Mi Chay Vegetarian,2,2,32000
2235,16,Bowl Noodle Spicy Artificial Chicken,4,5,49000
2236,44,Charumera Shoyu,2,1,34000
2237,16,Stirfried Kimchi,2,5,39000
2238,57,Goreng Rice Noodles,2,12,34000
2239,13,Shin Big Bowl,4,5,45000
2240,174,Daily Vegetarian,2,9,47000
2241,60,Japanese Style Tokusen Shoyu,2,1,36000
2242,301,Xtra Big Chilimansi Pancit Canton,2,32,17000
2243,3,Big Cup Noodles Chicken,1,3,18000
2244,26,Ramen Noodle Soup Creamy Chicken,2,3,27000
2245,317,Instant Noodles With Soup,2,5,45000
2246,279,Hot & Spicy Beef,4,1,15000
2247,3,Big Cup Noodles Beef,1,3,9000
2248,3,Big Cup Noodles Shrimp,1,3,49000
2249,13,Champong Oriental Noodles,1,5,31000
2250,278,Crab Noodle,4,7,6000
2251,74,Phu Gia Instant Bean Thread Chicken,2,9,6000
2252,305,Artificial Beef Flavor,4,7,8000
2253,13,Big Bowl Udon,4,5,28000
2254,333,3 Mien Mi Tom Hum Lobster,2,9,50000
2255,59,TVP Curry Chicken,4,7,22000
2256,305,Artificial Pork,4,7,16000
2257,13,Big Bowl Spicy Shrimp,4,5,17000
2258,20,Jin Ramen (Hot),1,5,8000
2259,243,Shrimp Fish,4,2,28000
2260,59,TVP Spicy Beef,4,7,16000
2261,26,Ramen Noodle Soup Spicy Picante Chicken,2,3,5000
2262,26,Ramen Noodle Soup Oriental,2,3,13000
2263,243,Super Bowl Artificial Pickled Chilli Beef,4,2,33000
2264,26,Yakisoba Cheddar Cheese,3,3,46000
2265,243,Super Bowl Artificial Stewed Pork Chop,4,2,7000
2266,243,Super Bowl Artificial Spicy Beef,4,2,45000
2267,16,Dosirac Mushroom,3,5,8000
2268,16,Dosirac Shrimp,3,5,38000
2269,197,Supreme Bulalo Artificial Bone Marrow,4,32,35000
2270,74,Tasty Mushroom,2,9,41000
2271,197,La Paz Batchoy Beef,2,32,6000
2272,16,Dosirac Beef,3,5,18000
2273,271,Imitation Chicken Vegetarian,2,3,14000
2274,339,Vegetarian Tom Yum,1,7,18000
2275,335,Rice Noodle Anchovy Flavor,3,5,13000
2276,197,Supreme Special Beef Carne De Vaca,4,32,13000
2277,150,Pho Bo Rice Noodle Artificial Beef,4,7,11000
2278,16,Dosirac Artificial Chicken,3,5,45000
2279,307,Bowl Noodle Picante Beef,4,5,39000
2280,288,Guilin Style Rice Vermicelli,4,13,38000
2281,304,Steam Spinach Ramen With Onion,2,2,39000
2282,197,Supreme Sotanghon Artificial Chicken Vermicelli ,4,32,15000
2283,13,Hearty Rice Noodle Spicy Veggie Consomme,2,5,29000
2284,335,Rice Noodle Hot & Spicy Kimchi,3,5,44000
2285,3,Cup Noodles Crab,1,8,8000
2286,89,Soybean Paste,4,1,19000
2287,16,South Korean Seafood,2,5,31000
2288,340,Onion Flaver Rice Noodle,4,2,9000
2289,16,South Korean U Dong,2,5,29000
2290,13,Shin Bowl,4,5,45000
2291,110,Spicy Artificial Beef,2,8,42000
2292,16,South Korean Broad Noodle,2,5,34000
2293,303,Kung Fu Artificial Beef Rice Noodle,2,5,28000
2294,16,King Cup Lobster,1,5,16000
2295,44,Hyoubanya No Yakisoba Oriental,3,1,23000
2296,110,Artificial Chicken,2,8,31000
2297,3,Cup Noodles Seafood,1,8,46000
2298,16,King Cup Kimchi Pot Stew,1,5,7000
2299,110,Pickled Vegetable,2,8,17000
2300,150,Oriental Kitchen Hot Spicy,1,7,10000
2301,335,Rice Noodle Katsuo,3,5,32000
2302,335,Rice Noodles Seafood,3,5,44000
2303,139,Udon Mushroom,2,3,23000
2304,174,Oh! Ricey Beef Rice Noodles,2,9,17000
2305,71,Chili Paste Tom Yum,2,7,48000
2306,150,Cup Shrimp Tom Yum Flavor,1,7,17000
2307,56,Kung Fu Artificial Soybean Paste,2,2,25000
2308,71,Minced Pork Tom Yum,2,7,38000
2309,174,Mi Lau Thai Artificial Chicken,2,9,10000
2310,16,South Korean Noodle Kimchi Flavor,2,5,7000
2311,304,Dried Noodle With BBQ Pork,2,2,19000
2312,16,Spicy Shrimp Bowl,4,5,15000
2313,3,Cup Noodles Spicy Chile Chicken,1,3,16000
2314,150,Pork,1,7,11000
2315,174,Mi Lau Thai Shrimp,2,9,7000
2316,3,Cup Noodles Chicken,1,3,40000
2317,174,Hao Hao Sour Hot Shrimp,2,9,36000
2318,3,Chow Mein Kung Pao Chicken,3,3,19000
2319,174,Daily Beef Ball,2,9,46000
2320,174,Oh! Ricey Chicken,2,9,32000
2321,3,Bowl Noodles Hot & Spicy Shrimp,4,3,28000
2322,174,Mi Lau Thai Seafood,2,9,19000
2323,339,Tom Yum Shrimp,1,7,30000
2324,3,Cup Noodles Beef,1,3,24000
2325,3,Cup Noodles Shrimp,1,3,13000
2326,150,Oriental Kitchen Spicy Seafood,1,7,45000
